"EntityId","Chart Label","Technology","Technology Subtype","Year","Official Program Number","Calculated LCOE","","Overnight Capital Cost dollar per kW including Contingency","Contingency Factor","Overnight Capital Cost dollar per kW","Final Capital Cost, $/kW","Discount Rate","Lifetime Years","Final Lifetime in Years","Capital Recovery Factor","Tax Rate","Present Value of Depreciation","Average Capacity Factor","Max Capacity Factor","Final Capacity Factor","LCOE Capital Cost Term","O M All-Inclusive","Fixed O M dollar per kW","Variable O M dollar per MWh","Calculated OM All Inclusive Cost Term ($/kW)","Calculated Fixed OM Term ($/kW)","Calculated Variable OM Term ($/kW)","LCOE OM Term","Fuel","Fuel Cost","Heat Rate","LCOD Fuel Cost Term","","Reference Name","Publication Year","Report Author(s)","Dataset name","Dataset web source"
"g30202","Offshore","Wind-Offshore","","2005","",0.086,"","","1","2284.35",2284.35,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.38","","0.38",0.061307542921217,"","14.28","19.99","","","",0.024279834174477,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30253","Offshore","Wind-Offshore","","2005","",0.079,"","","1","2284.35",2284.35,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.42","","0.42",0.055468729309672,"","14.28","19.99","","","",0.023871278538813,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30304","Offshore","Wind-Offshore","","2005","",0.074,"","","1","2284.35",2284.35,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.46","","0.46",0.050645361543614,"","14.28","19.99","","","",0.023533776057177,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30355","Offshore","Wind-Offshore","","2005","",0.07,"","","1","2284.35",2284.35,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.5","","0.5",0.046593732620125,"","14.28","19.99","","","",0.023250273972603,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30406","Offshore","Wind-Offshore","","2005","",0.109,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.38","","0.38",0.081743658942312,"","14.28","22.84","","","",0.027129834174477,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30457","Offshore","Wind-Offshore","","2005","",0.099,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.43","","0.43",0.072238582321113,"","14.28","22.84","","","",0.026631016247212,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30508","Offshore","Wind-Offshore","","2005","",0.094,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.46","","0.46",0.067527370430606,"","14.28","22.84","","","",0.026383776057177,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30559","Offshore","Wind-Offshore","","2005","",0.088,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.5","","0.5",0.062125180796157,"","14.28","22.84","","","",0.026100273972603,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30610","Offshore","Wind-Offshore","","2005","",0.083,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.54","","0.54",0.057523315551998,"","14.28","22.84","","","",0.025858772196854,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30152","Offshore","Wind-Offshore","","2006","",0.091,"","","1","2264.75",2264.75,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.346","","0.346",0.066754266971523,"","14.28","19.42","","","",0.024131378573125,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30203","Offshore","Wind-Offshore","","2006","",0.083,"","","1","2264.75",2264.75,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.386","","0.386",0.059836726352712,"","14.28","19.42","","","",0.023643152814252,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30254","Offshore","Wind-Offshore","","2006","",0.077,"","","1","2264.75",2264.75,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.426","","0.426",0.054218254394711,"","14.28","19.42","","","",0.0232466126439,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30305","Offshore","Wind-Offshore","","2006","",0.073,"","","1","2264.75",2264.75,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.464","","0.464",0.049777966319282,"","14.28","19.42","","","",0.022933226263581,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30356","Offshore","Wind-Offshore","","2006","",0.068,"","","1","2264.75",2264.75,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.504","","0.504",0.04582733407172,"","14.28","19.42","","","",0.022654398782344,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30407","Offshore","Wind-Offshore","","2006","",0.109,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.38","","0.38",0.081743658942312,"","14.28","22.84","","","",0.027129834174477,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30458","Offshore","Wind-Offshore","","2006","",0.099,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.43","","0.43",0.072238582321113,"","14.28","22.84","","","",0.026631016247212,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30509","Offshore","Wind-Offshore","","2006","",0.094,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.46","","0.46",0.067527370430606,"","14.28","22.84","","","",0.026383776057177,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30560","Offshore","Wind-Offshore","","2006","",0.088,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.5","","0.5",0.062125180796157,"","14.28","22.84","","","",0.026100273972603,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30611","Offshore","Wind-Offshore","","2006","",0.083,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.54","","0.54",0.057523315551998,"","14.28","22.84","","","",0.025858772196854,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30153","Offshore","Wind-Offshore","","2007","",0.089,"","","1","2245.14",2245.14,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.352","","0.352",0.065048251277185,"","14.28","18.85","","","",0.023481070983811,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30204","Offshore","Wind-Offshore","","2007","",0.081,"","","1","2245.14",2245.14,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.392","","0.392",0.058410674616248,"","14.28","18.85","","","",0.023008512720157,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30255","Offshore","Wind-Offshore","","2007","",0.076,"","","1","2245.14",2245.14,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.432","","0.432",0.053002278818447,"","14.28","18.85","","","",0.022623465246068,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30306","Offshore","Wind-Offshore","","2007","",0.071,"","","1","2245.14",2245.14,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.468","","0.468",0.048925180447797,"","14.28","18.85","","","",0.022333198688678,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30357","Offshore","Wind-Offshore","","2007","",0.067,"","","1","2245.14",2245.14,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.508","","0.508",0.045072804034585,"","14.28","18.85","","","",0.022058931075396,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30408","Offshore","Wind-Offshore","","2007","",0.109,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.38","","0.38",0.081743658942312,"","14.28","22.84","","","",0.027129834174477,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30459","Offshore","Wind-Offshore","","2007","",0.099,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.43","","0.43",0.072238582321113,"","14.28","22.84","","","",0.026631016247212,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30510","Offshore","Wind-Offshore","","2007","",0.094,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.46","","0.46",0.067527370430606,"","14.28","22.84","","","",0.026383776057177,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30561","Offshore","Wind-Offshore","","2007","",0.088,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.5","","0.5",0.062125180796157,"","14.28","22.84","","","",0.026100273972603,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30612","Offshore","Wind-Offshore","","2007","",0.083,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.54","","0.54",0.057523315551998,"","14.28","22.84","","","",0.025858772196854,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30154","Offshore","Wind-Offshore","","2008","",0.086,"","","1","2225.53",2225.53,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.358","","0.358",0.063399420466457,"","14.28","18.27","","","",0.022823455268998,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30205","Offshore","Wind-Offshore","","2008","",0.079,"","","1","2225.53",2225.53,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.398","","0.398",0.057027619414552,"","14.28","18.27","","","",0.022365821573622,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30256","Offshore","Wind-Offshore","","2008","",0.074,"","","1","2225.53",2225.53,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.438","","0.438",0.051819617641533,"","14.28","18.27","","","",0.021991773941327,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30307","Offshore","Wind-Offshore","","2008","",0.07,"","","1","2225.53",2225.53,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.472","","0.472",0.048086848574135,"","14.28","18.27","","","",0.021723680055723,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30358","Offshore","Wind-Offshore","","2008","",0.066,"","","1","2225.53",2225.53,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.512","","0.512",0.04433006352928,"","14.28","18.27","","","",0.02145386130137,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30409","Offshore","Wind-Offshore","","2008","",0.109,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.38","","0.38",0.081743658942312,"","14.28","22.84","","","",0.027129834174477,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30460","Offshore","Wind-Offshore","","2008","",0.099,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.43","","0.43",0.072238582321113,"","14.28","22.84","","","",0.026631016247212,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30511","Offshore","Wind-Offshore","","2008","",0.094,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.46","","0.46",0.067527370430606,"","14.28","22.84","","","",0.026383776057177,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30562","Offshore","Wind-Offshore","","2008","",0.088,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.5","","0.5",0.062125180796157,"","14.28","22.84","","","",0.026100273972603,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30613","Offshore","Wind-Offshore","","2008","",0.083,"","","1","3045.81",3045.81,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.54","","0.54",0.057523315551998,"","14.28","22.84","","","",0.025858772196854,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g26481","Offshore","Wind-Offshore","","2008","",0.184,"","2865.49","1","","2865.49",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.27","","0.27",0.1082355665528,"","180","","","","",0.076103500761035,"Wind",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26532","Offshore","Wind-Offshore","","2008","",0.146,"","2865.49","1","","2865.49",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.34","","0.34",0.085951773438989,"","180","","","","",0.060435132957293,"Wind",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26583","Offshore","Wind-Offshore","","2008","",0.124,"","2865.49","1","","2865.49",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.402292911","","0.402292911",0.072642599882294,"","180","","","","",0.051077075045649,"Wind",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26482","Offshore","Wind-Offshore","","2009","",0.157,"","2838.75","1","","2838.75",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.315233127","","0.315233127",0.091839637090326,"","180","","","","",0.065183330828931,"Wind",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26533","Offshore","Wind-Offshore","","2009","",0.132,"","2838.75","1","","2838.75",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.374243589","","0.374243589",0.077358428663767,"","180","","","","",0.054905269747933,"Wind",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26584","Offshore","Wind-Offshore","","2009","",0.116,"","2838.75","1","","2838.75",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.425240258","","0.425240258",0.068081268031139,"","180","","","","",0.04832078999792,"Wind",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g22963","Offshore","Wind-Offshore","","2009","",0.127,"","3851.5","1.100000024","3416","3851.5",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.39,0.1007163914026,"","89.48","0","","","",0.026191312492682,"Wind",0,"",0,"","AEO 2009","2009","AEO","Annual Energy Outlook 2009","http://www.eia.gov/oiaf/archive/aeo09/pdf/0383(2009).pdf"
"g38161","Offshore","Wind-Offshore","","2009","",0.128,"","3936.77","","","3936.77",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.39,0.10294619451694,"","86.92","0","","","",0.025441985715958,"Wind",0,"",0,"","AEO 2010","2010","AEO","Annual Energy Outlook 2010","http://www.eia.gov/oiaf/archive/aeo10/pdf/0383(2010).pdf"
"g39638","Offshore","Wind-Offshore","","2009","",0.113,"","","","3750","3750",0.07,"",30,0.080586403511111,0.392,0.83155,"0.45","","0.45",0.084987218501479,"","60","13","","","",0.028220700152207,"Wind",0,"0",0,"","Lazard 2010","2010","Lazard","Lazard Levelized Cost of Energy Analysis, version 4.0","http://www.dpuc.state.ct.us/DEEPEnergy.nsf/c6c6d525f7cdd1168525797d0047c5bf/8525797c00471adb852579ea00731d74/$FILE/Ex%2013%20-%20Lazard%202010%20Levelized%20Cost%20of%20Energy%20-%20v%204.0.pdf"
"g39639","Offshore","Wind-Offshore","","2009","",0.213,"","","","5000","5000",0.07,"",30,0.080586403511111,0.392,0.83155,"0.32","","0.32",0.15935103469027,"","100","18","","","",0.053673515981735,"Wind",0,"0",0,"","Lazard 2010","2010","Lazard","Lazard Levelized Cost of Energy Analysis, version 4.0","http://www.dpuc.state.ct.us/DEEPEnergy.nsf/c6c6d525f7cdd1168525797d0047c5bf/8525797c00471adb852579ea00731d74/$FILE/Ex%2013%20-%20Lazard%202010%20Levelized%20Cost%20of%20Energy%20-%20v%204.0.pdf"
"g39616","Offshore","Wind-Offshore","Fixed Platform","2010","DOE",0.157,"","","","5437","5437",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.45","","0.45",0.12322013519801,"","67","17","","132","0",0.033996448503298,"Wind",0,"3412",0,"","DOE 2013","2013","DOE","DOE Program Estimate",""
"g38101","Offshore","Wind-Offshore","","2010","",0.184,"","6055.75","","","6055.75",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.39,0.15835733798164,"","86.98","0","","","",0.025459548062288,"Wind",0,"",0,"","AEO 2011","2011","AEO","Annual Energy Outlook 2011","http://www.eia.gov/forecasts/aeo/pdf/0383(2011).pdf"
"g38848","Offshore","Wind-Offshore","","2010","",0.125,"","","","3600","3600",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.39","","0.39",0.094139688186253,"","107","0","","","",0.031319517620887,"Wind",0,"0",0,"","Tegan et al., 2012","2012","Tegan et al","2010 Cost of Wind Energy Review","http://www.nrel.gov/docs/fy12osti/52920.pdf"
"g38697","Offshore","Wind-Offshore","Fixed Platform","2010","",0.122,"","","","3643","3643",0.07,"",30,0.080586403511111,0.392,0.83155,"0.39","0.52","0.39",0.095264134461811,"","15.96","22.35","","132","0",0.027021584123639,"Wind",0,"",0,"","Mai et al., 2012","2012","Mai et al","Renewable Electricity Futures","http://www.nrel.gov/docs/fy12osti/52409-1.pdf"
"g38541","Offshore","Wind-Offshore","Fixed Platform","2010","",0.124,"","","","3643","3643",0.07,"",30,0.080586403511111,0.392,0.83155,"0.39","0.5","0.39",0.095264134461811,"","99.01","0","","132","0",0.028980798501346,"Wind",0,"",0,"","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g42075","Offshore","Wind-Offshore","","2010","",0.144,"","","","3800","3800",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.36","","0.36",0.10765047676854,"","114","","","","",0.036149162861492,"Wind",0,"",0,"","IEA 2012","2012","IEA","Energy Technology Perspectives 2012 Pathways to a Clean Energy System","http://www.iea.org/publications/freepublications/publication/ETP2012_free.pdf"
"g38820","Offshore","Wind-Offshore","","2011","",0.102,"","","","3200","3200",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.4","","0.4",0.08158772976142,"","","20","","","",0.02,"Wind",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g38821","Offshore","Wind-Offshore","","2011","",0.135,"","","","4100","4100",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.4","","0.4",0.10453427875682,"","","30","","","",0.03,"Wind",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g42642","Offshore","Wind-Offshore","","2011","",0.118,"","","","4300","4300",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.39,0.1124446275558,"19","","","","","",0.0055614096709987,"Wind",0,"",0,"","Schwabe et al. 2011","2011","Schwabe et al.","Multi-national Case Study of the Financial Cost of wind Energy","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.448.1287&rep=rep1&type=pdf"
"g38822","Offshore","Wind-Offshore","","2011","",0.167,"","","","5000","5000",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.4","","0.4",0.12748082775222,"","","40","","","",0.04,"Wind",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g38448","Offshore","Wind-Offshore","Fixed Platform","2011","",0.174,"","","","5437","5437",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.39","","0.39",0.14217707907463,"","40","19.7","","132","0",0.031408230886313,"Wind",0,"0",0,"","DOE 2011","2011","DOE","DOE Program Estimate",""
"g42778","Offshore","Wind-Offshore","Fixed Platform","2013","NREL",0.165,"","","","5307","5307",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.42","0.47","0.42",0.12886490531067,"","132","0","","132","0",0.035877364644488,"wind",0,"",0,"","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42816","Offshore","Wind-Offshore","Floating Platform","2013","NREL",0.17,"","","","5860","5860",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.44","0.47","0.44",0.13582502738691,"","132","0","","162","0",0.034246575342466,"Wind",0,"",0,"","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
